ts,open,high,low,close,volume
2025-06-13 18:45:00,104811.99,104956.94,104799.99,104925.98,13.89325
2025-06-13 18:46:00,104925.98,105048.0,104925.98,105035.99,14.75427
2025-06-13 18:47:00,105035.99,105116.83,104977.56,105026.25,51.2403
2025-06-13 18:48:00,105026.24,105041.57,104996.67,105004.0,7.02052
2025-06-13 18:49:00,105003.99,105044.12,104984.68,105025.34,6.43697
2025-06-13 18:50:00,105025.34,105033.12,104955.42,104969.74,17.02616
2025-06-13 18:51:00,104969.75,105097.67,104969.75,105075.26,8.94161
2025-06-13 18:52:00,105075.27,105101.72,105066.0,105098.91,7.12837
2025-06-13 18:53:00,105098.9,105156.56,105098.9,105152.53,6.8096
2025-06-13 18:54:00,105152.52,105175.68,105120.0,105175.68,5.32558
2025-06-13 18:55:00,105175.68,105279.35,105124.0,105149.17,16.3982
2025-06-13 18:56:00,105149.17,105149.18,105025.33,105048.0,9.97424
2025-06-13 18:57:00,105048.01,105048.01,104996.0,104999.99,5.16341
2025-06-13 18:58:00,105000.0,105111.04,104999.99,105088.23,9.25482
2025-06-13 18:59:00,105088.23,105204.0,105085.65,105193.04,8.83415
2025-06-13 19:00:00,105193.04,105193.04,105126.13,105141.98,9.4983
2025-06-13 19:01:00,105141.99,105164.0,105053.83,105056.49,10.93159
2025-06-13 19:02:00,105056.49,105056.49,104988.72,105032.27,10.12328
2025-06-13 19:03:00,105032.27,105148.56,105032.27,105128.0,9.51189
2025-06-13 19:04:00,105128.0,105139.66,105120.0,105137.78,5.49505
2025-06-13 19:05:00,105137.79,105140.0,105031.2,105072.47,9.20693
2025-06-13 19:06:00,105072.48,105134.0,105072.47,105133.99,3.26242
2025-06-13 19:07:00,105133.99,105162.9,105132.35,105134.89,4.82593
2025-06-13 19:08:00,105134.89,105147.18,105134.88,105143.76,2.72049
2025-06-13 19:09:00,105143.76,105253.06,105140.62,105253.06,7.77446
2025-06-13 19:10:00,105253.06,105343.87,105246.73,105312.02,14.47837
2025-06-13 19:11:00,105312.03,105324.0,105285.57,105300.01,4.92466
2025-06-13 19:12:00,105300.01,105300.01,105229.89,105275.94,3.44206
2025-06-13 19:13:00,105275.95,105334.35,105243.38,105243.39,7.09386
2025-06-13 19:14:00,105243.39,105332.37,105243.39,105286.27,8.00054
2025-06-13 19:15:00,105286.28,105308.14,105272.0,105294.0,5.71895
2025-06-13 19:16:00,105294.0,105318.25,105272.07,105318.25,4.48317
2025-06-13 19:17:00,105318.25,105329.17,105214.68,105267.99,6.64427
2025-06-13 19:18:00,105268.0,105326.3,105267.99,105284.37,15.74264
2025-06-13 19:19:00,105284.38,105284.38,105200.0,105204.0,6.06768
2025-06-13 19:20:00,105204.0,105387.06,105204.0,105387.05,13.20741
2025-06-13 19:21:00,105387.05,105436.9,105376.0,105378.61,9.3677
2025-06-13 19:22:00,105378.61,105378.61,105178.38,105178.39,12.40395
2025-06-13 19:23:00,105178.39,105184.0,105140.02,105157.29,4.74947
2025-06-13 19:24:00,105157.28,105191.89,105088.23,105088.24,4.035
2025-06-13 19:25:00,105088.23,105088.23,104900.0,104925.38,32.78829
2025-06-13 19:26:00,104925.38,104991.14,104914.88,104990.0,4.61341
2025-06-13 19:27:00,104990.0,104990.01,104901.89,104929.98,12.21629
2025-06-13 19:28:00,104929.99,105080.0,104929.99,105043.02,5.81861
2025-06-13 19:29:00,105043.03,105050.52,105028.0,105042.97,3.06713
2025-06-13 19:30:00,105042.97,105111.6,105042.97,105111.59,3.38215
2025-06-13 19:31:00,105111.59,105119.43,105065.27,105089.23,7.95114
2025-06-13 19:32:00,105089.23,105091.48,105044.11,105055.99,4.6019
2025-06-13 19:33:00,105055.99,105055.99,104948.39,104948.39,7.00551
2025-06-13 19:34:00,104948.4,105058.28,104938.55,105010.33,4.8077
2025-06-13 19:35:00,105010.33,105078.0,104999.99,105066.0,3.34829
2025-06-13 19:36:00,105066.0,105168.0,105065.99,105167.99,7.88109
2025-06-13 19:37:00,105168.0,105248.92,105167.99,105222.0,7.25413
2025-06-13 19:38:00,105222.01,105237.65,105167.7,105167.7,4.81564
2025-06-13 19:39:00,105167.06,105167.06,105065.68,105132.36,4.1832
2025-06-13 19:40:00,105132.35,105201.15,105088.24,105180.09,8.25172
2025-06-13 19:41:00,105180.09,105230.68,105168.08,105168.08,5.25554
2025-06-13 19:42:00,105168.09,105184.0,105110.0,105121.68,2.90891
2025-06-13 19:43:00,105121.68,105121.68,105075.32,105075.43,6.04345
2025-06-13 19:44:00,105075.42,105122.51,105067.51,105094.72,7.71626
2025-06-13 19:45:00,105094.71,105106.0,105040.76,105051.11,3.90695
2025-06-13 19:46:00,105051.11,105059.71,105022.74,105059.71,7.09543
2025-06-13 19:47:00,105059.7,105156.0,105052.0,105105.88,7.74633
2025-06-13 19:48:00,105105.88,105180.69,105085.65,105180.69,12.66954
2025-06-13 19:49:00,105182.0,105260.0,105124.01,105124.02,5.69043
2025-06-13 19:50:00,105124.02,105180.27,105124.02,105142.19,16.97974
2025-06-13 19:51:00,105142.2,105194.8,105120.31,105120.32,4.48062
2025-06-13 19:52:00,105120.31,105160.9,105100.0,105103.76,9.21507
2025-06-13 19:53:00,105103.99,105151.74,105062.92,105066.01,5.84873
2025-06-13 19:54:00,105066.01,105139.99,105066.0,105128.72,6.36509
2025-06-13 19:55:00,105128.25,105128.25,105080.0,105097.23,7.16878
2025-06-13 19:56:00,105097.23,105142.84,105052.0,105052.0,6.61339
2025-06-13 19:57:00,105052.0,105110.71,105037.88,105087.34,10.25141
2025-06-13 19:58:00,105087.35,105117.19,105061.26,105117.19,8.23217
2025-06-13 19:59:00,105117.18,105117.19,105050.0,105110.0,7.13065
2025-06-13 20:00:00,105110.01,105164.08,105110.01,105138.0,11.7669
2025-06-13 20:01:00,105138.01,105213.19,105138.0,105164.53,15.19649
2025-06-13 20:02:00,105164.53,105204.67,105162.0,105188.0,6.12151
2025-06-13 20:03:00,105188.01,105188.01,105088.23,105174.84,5.87741
2025-06-13 20:04:00,105174.84,105174.84,105094.2,105094.21,4.15499
2025-06-13 20:05:00,105094.2,105094.21,105020.87,105088.81,14.99213
2025-06-13 20:06:00,105088.81,105147.25,105057.11,105100.0,8.47955
2025-06-13 20:07:00,105100.01,105164.48,105080.02,105080.02,12.21891
2025-06-13 20:08:00,105080.03,105129.01,105046.01,105103.7,27.19709
2025-06-13 20:09:00,105103.7,105176.48,105078.0,105176.48,7.55604
2025-06-13 20:10:00,105176.48,105204.93,105104.04,105144.48,7.62503
2025-06-13 20:11:00,105144.49,105254.96,105128.4,105220.58,10.91177
2025-06-13 20:12:00,105220.58,105228.0,105202.55,105202.55,6.16777
2025-06-13 20:13:00,105202.55,105238.0,105165.31,105220.58,3.33446
2025-06-13 20:14:00,105220.58,105327.94,105220.58,105321.99,18.14785
2025-06-13 20:15:00,105322.0,105342.71,105228.75,105300.0,7.44956
2025-06-13 20:16:00,105300.0,105377.0,105287.29,105376.99,8.017
2025-06-13 20:17:00,105377.0,105377.0,105313.37,105313.37,8.65491
2025-06-13 20:18:00,105313.37,105313.37,105208.12,105232.82,11.68519
2025-06-13 20:19:00,105232.81,105308.83,105232.81,105264.71,5.18149
2025-06-13 20:20:00,105264.7,105265.56,105240.21,105248.0,2.25033
2025-06-13 20:21:00,105248.0,105279.28,105217.99,105276.0,4.7045
2025-06-13 20:22:00,105276.01,105284.38,105250.33,105250.33,1.78807
2025-06-13 20:23:00,105250.34,105250.34,105122.84,105125.99,11.51898
2025-06-13 20:24:00,105126.0,105238.92,105125.99,105202.02,5.18068
2025-06-13 20:25:00,105202.02,105202.02,105138.59,105138.6,7.74209
2025-06-13 20:26:00,105138.6,105300.0,105138.6,105300.0,8.68857
2025-06-13 20:27:00,105299.99,105308.8,105264.7,105264.71,3.83133
2025-06-13 20:28:00,105264.71,105306.4,105260.0,105296.0,1.16324
2025-06-13 20:29:00,105296.01,105306.4,105296.0,105306.4,0.70579
2025-06-13 20:30:00,105306.4,105306.4,105198.56,105205.88,2.78074
2025-06-13 20:31:00,105205.87,105251.4,105198.0,105251.4,2.46448
2025-06-13 20:32:00,105251.39,105274.96,105220.58,105220.59,3.17501
2025-06-13 20:33:00,105220.58,105258.74,105220.0,105253.39,1.51037
2025-06-13 20:34:00,105253.4,105253.4,105208.01,105209.15,1.07033
2025-06-13 20:35:00,105209.14,105277.49,105209.14,105277.48,3.09039
2025-06-13 20:36:00,105277.49,105318.62,105277.48,105284.37,4.83159
2025-06-13 20:37:00,105284.38,105284.38,105248.92,105284.36,2.09463
2025-06-13 20:38:00,105284.37,105284.37,105264.7,105264.7,1.48777
2025-06-13 20:39:00,105264.71,105306.0,105264.7,105305.99,1.50296
2025-06-13 20:40:00,105306.0,105306.0,105284.37,105284.37,0.83009
2025-06-13 20:41:00,105284.38,105347.03,105284.38,105347.02,8.85245
2025-06-13 20:42:00,105347.01,105347.03,105336.49,105347.03,12.09888
2025-06-13 20:43:00,105347.03,105405.52,105342.0,105405.51,12.78426
2025-06-13 20:44:00,105405.52,105508.34,105405.52,105505.03,20.02824
2025-06-13 20:45:00,105505.03,105505.03,105371.52,105372.01,8.25856
2025-06-13 20:46:00,105372.0,105403.21,105372.0,105403.21,1.72419
2025-06-13 20:47:00,105403.21,105403.21,105369.73,105369.73,2.65595
2025-06-13 20:48:00,105369.73,105417.53,105352.94,105393.71,3.77127
2025-06-13 20:49:00,105393.72,105393.72,105300.0,105300.01,3.05789
2025-06-13 20:50:00,105300.01,105300.01,105256.0,105297.99,7.92732
2025-06-13 20:51:00,105297.99,105297.99,105221.2,105221.2,1.93697
2025-06-13 20:52:00,105221.21,105233.65,105203.86,105233.64,4.32324
2025-06-13 20:53:00,105233.65,105303.04,105233.64,105303.04,2.56436
2025-06-13 20:54:00,105303.04,105346.88,105292.0,105346.88,4.69621
2025-06-13 20:55:00,105346.88,105418.75,105346.88,105418.75,2.90354
2025-06-13 20:56:00,105418.75,105463.55,105418.74,105428.28,5.38775
2025-06-13 20:57:00,105428.28,105441.99,105428.28,105441.18,1.83769
2025-06-13 20:58:00,105441.17,105441.18,105401.68,105401.69,5.02985
2025-06-13 20:59:00,105401.69,105424.0,105400.0,105424.0,2.02457
2025-06-13 21:00:00,105424.0,105447.51,105423.99,105437.0,2.30025
2025-06-13 21:01:00,105437.0,105437.0,105376.0,105376.01,2.02911
2025-06-13 21:02:00,105376.01,105420.0,105376.0,105419.99,2.77795
2025-06-13 21:03:00,105420.0,105441.18,105401.62,105420.83,1.65396
2025-06-13 21:04:00,105420.83,105420.83,105381.28,105405.03,4.01405
2025-06-13 21:05:00,105405.03,105410.0,105393.07,105410.0,1.77549
2025-06-13 21:06:00,105410.0,105414.16,105380.0,105406.51,2.29551
2025-06-13 21:07:00,105406.51,105455.9,105406.51,105423.8,6.45178
2025-06-13 21:08:00,105423.79,105423.8,105380.07,105380.07,3.68535
2025-06-13 21:09:00,105380.07,105380.07,105339.74,105339.74,4.96876
2025-06-13 21:10:00,105339.74,105339.75,105334.47,105334.47,1.99695
2025-06-13 21:11:00,105334.47,105349.19,105334.47,105349.19,3.15069
2025-06-13 21:12:00,105349.18,105405.94,105349.18,105405.94,2.76376
2025-06-13 21:13:00,105405.94,105448.0,105405.93,105437.46,8.19567
2025-06-13 21:14:00,105437.46,105437.46,105420.78,105420.79,3.35052
2025-06-13 21:15:00,105420.79,105420.79,105350.6,105350.61,4.55228
2025-06-13 21:16:00,105350.61,105350.61,105326.41,105326.42,3.07485
2025-06-13 21:17:00,105326.42,105396.0,105326.41,105364.23,4.54826
2025-06-13 21:18:00,105364.23,105380.35,105363.68,105363.69,1.78354
2025-06-13 21:19:00,105363.68,105391.7,105363.68,105378.79,4.0271
2025-06-13 21:20:00,105378.78,105378.79,105378.78,105378.79,0.32488
2025-06-13 21:21:00,105378.79,105378.79,105378.78,105378.78,0.21251
2025-06-13 21:22:00,105378.79,105395.51,105378.78,105395.51,1.5689
2025-06-13 21:23:00,105395.51,105454.22,105395.5,105454.22,2.45974
2025-06-13 21:24:00,105454.21,105500.95,105454.21,105500.62,2.8514
2025-06-13 21:25:00,105500.62,105500.62,105459.66,105459.67,5.60595
2025-06-13 21:26:00,105459.66,105490.63,105459.66,105490.63,1.68896
2025-06-13 21:27:00,105490.62,105640.62,105490.62,105639.99,31.20058
2025-06-13 21:28:00,105640.0,105640.85,105546.08,105546.09,11.29053
2025-06-13 21:29:00,105546.08,105571.06,105522.12,105571.05,8.33453
2025-06-13 21:30:00,105571.05,105642.71,105571.05,105642.71,3.94513
2025-06-13 21:31:00,105642.7,105645.42,105642.7,105645.41,1.17286
2025-06-13 21:32:00,105645.42,105648.0,105645.42,105648.0,1.5055
2025-06-13 21:33:00,105647.99,105648.0,105548.0,105548.0,10.36934
2025-06-13 21:34:00,105548.01,105548.01,105474.9,105474.9,6.38777
2025-06-13 21:35:00,105474.9,105474.9,105440.0,105446.31,3.85833
2025-06-13 21:36:00,105446.3,105520.0,105446.3,105500.01,5.39236
2025-06-13 21:37:00,105500.0,105529.42,105500.0,105529.41,5.3802
2025-06-13 21:38:00,105529.42,105587.71,105529.41,105587.7,3.12233
2025-06-13 21:39:00,105587.71,105627.53,105582.42,105627.53,4.78147
2025-06-13 21:40:00,105627.52,105637.78,105616.96,105637.77,5.40607
2025-06-13 21:41:00,105637.78,105637.78,105604.16,105633.71,2.34051
2025-06-13 21:42:00,105633.7,105633.71,105614.23,105614.24,5.87149
2025-06-13 21:43:00,105614.23,105661.77,105614.23,105654.15,4.44729
2025-06-13 21:44:00,105654.16,105654.16,105626.57,105633.32,5.66637
2025-06-13 21:45:00,105633.31,105666.49,105622.49,105666.49,3.36102
2025-06-13 21:46:00,105666.49,105762.86,105666.49,105720.01,17.29292
2025-06-13 21:47:00,105720.02,105782.6,105720.01,105782.59,4.55982
2025-06-13 21:48:00,105782.6,105788.79,105742.75,105745.22,5.48234
2025-06-13 21:49:00,105745.23,105745.23,105662.4,105662.4,3.70873
2025-06-13 21:50:00,105662.39,105662.4,105598.77,105598.77,4.10593
2025-06-13 21:51:00,105598.77,105598.77,105564.11,105564.11,1.37836
2025-06-13 21:52:00,105564.12,105564.12,105561.99,105561.99,0.49886
2025-06-13 21:53:00,105561.99,105562.0,105542.16,105542.16,1.46036
2025-06-13 21:54:00,105542.16,105597.91,105542.15,105597.91,5.15748
2025-06-13 21:55:00,105597.92,105649.6,105597.91,105644.04,3.93987
2025-06-13 21:56:00,105644.03,105644.04,105614.0,105614.01,3.19784
2025-06-13 21:57:00,105614.0,105614.01,105604.4,105604.4,0.80488
2025-06-13 21:58:00,105604.4,105640.0,105604.4,105606.0,7.5707
2025-06-13 21:59:00,105605.74,105612.59,105561.07,105612.59,3.53678
2025-06-13 22:00:00,105612.58,105661.77,105612.58,105661.76,2.13324
2025-06-13 22:01:00,105661.77,105719.24,105661.76,105719.24,2.04458
2025-06-13 22:02:00,105719.24,105833.51,105719.23,105802.0,9.98415
2025-06-13 22:03:00,105801.99,105802.0,105755.26,105765.84,12.58918
2025-06-13 22:04:00,105765.84,105783.92,105758.15,105783.91,3.09263
2025-06-13 22:05:00,105783.92,105783.92,105758.46,105758.47,1.61039
2025-06-13 22:06:00,105758.46,105758.47,105689.35,105707.0,5.63932
2025-06-13 22:07:00,105707.01,105783.88,105707.0,105783.11,4.86226
2025-06-13 22:08:00,105783.11,105783.12,105740.0,105740.0,6.38321
2025-06-13 22:09:00,105740.0,105758.72,105728.47,105728.48,1.59312
2025-06-13 22:10:00,105728.48,105728.48,105700.0,105700.0,2.33816
2025-06-13 22:11:00,105700.01,105722.83,105696.34,105712.25,1.99568
2025-06-13 22:12:00,105712.25,105712.26,105668.6,105668.61,2.61418
2025-06-13 22:13:00,105668.6,105713.9,105668.6,105713.9,1.42135
2025-06-13 22:14:00,105713.9,105714.31,105713.89,105714.3,2.9264
2025-06-13 22:15:00,105714.31,105762.83,105714.3,105750.0,3.81593
2025-06-13 22:16:00,105749.99,105750.0,105705.88,105705.89,3.30434
2025-06-13 22:17:00,105705.88,105705.89,105662.31,105694.33,2.67763
2025-06-13 22:18:00,105694.33,105694.34,105665.76,105687.2,3.07461
2025-06-13 22:19:00,105687.21,105692.8,105665.02,105665.02,3.4249
2025-06-13 22:20:00,105665.01,105679.1,105662.31,105670.0,2.82723
2025-06-13 22:21:00,105670.0,105694.0,105670.0,105693.99,1.89541
2025-06-13 22:22:00,105694.0,105732.3,105693.99,105724.71,3.33213
2025-06-13 22:23:00,105724.71,105724.72,105705.88,105705.88,1.16731
2025-06-13 22:24:00,105705.89,105732.3,105664.85,105664.85,2.34653
2025-06-13 22:25:00,105664.86,105667.22,105627.42,105655.39,9.25661
2025-06-13 22:26:00,105655.38,105655.39,105643.97,105643.97,2.70673
2025-06-13 22:27:00,105643.97,105643.98,105643.97,105643.98,1.45517
2025-06-13 22:28:00,105643.98,105643.98,105643.89,105643.9,0.95175
2025-06-13 22:29:00,105643.9,105643.9,105623.3,105623.31,0.66731
2025-06-13 22:30:00,105623.3,105631.23,105623.3,105631.22,0.83407
2025-06-13 22:31:00,105631.23,105658.22,105631.22,105658.22,2.26105
2025-06-13 22:32:00,105658.22,105678.7,105658.21,105678.7,0.61261
2025-06-13 22:33:00,105678.7,105678.7,105664.29,105664.3,0.8148
2025-06-13 22:34:00,105664.29,105664.3,105645.14,105645.14,4.53149
2025-06-13 22:35:00,105645.13,105645.14,105603.15,105617.65,3.54846
2025-06-13 22:36:00,105617.64,105629.17,105617.64,105629.16,1.42121
2025-06-13 22:37:00,105629.16,105629.16,105588.0,105588.01,2.2501
2025-06-13 22:38:00,105588.0,105608.79,105573.52,105587.06,19.37906
2025-06-13 22:39:00,105587.06,105587.07,105587.06,105587.06,0.42646
2025-06-13 22:40:00,105587.07,105587.07,105553.98,105563.82,3.26649
2025-06-13 22:41:00,105563.81,105563.82,105542.0,105542.01,3.30302
2025-06-13 22:42:00,105542.01,105562.54,105542.0,105562.53,1.72685
2025-06-13 22:43:00,105562.53,105574.09,105562.53,105574.08,1.09256
2025-06-13 22:44:00,105574.08,105584.6,105574.08,105584.6,0.73834
2025-06-13 22:45:00,105584.59,105617.65,105584.59,105617.64,5.28301
2025-06-13 22:46:00,105617.65,105627.21,105600.0,105627.2,1.86901
2025-06-13 22:47:00,105627.2,105627.21,105622.0,105622.0,0.37537
2025-06-13 22:48:00,105622.01,105760.01,105622.01,105760.01,10.28079
2025-06-13 22:49:00,105760.01,105774.53,105758.56,105769.01,3.89296
2025-06-13 22:50:00,105769.01,105821.88,105769.0,105821.87,3.4815
2025-06-13 22:51:00,105821.87,105838.24,105802.56,105838.23,3.28795
2025-06-13 22:52:00,105838.23,105840.0,105838.23,105840.0,5.25507
2025-06-13 22:53:00,105840.0,105840.0,105769.0,105769.01,18.81954
2025-06-13 22:54:00,105769.01,105790.59,105749.99,105774.01,10.98924
2025-06-13 22:55:00,105774.01,105790.94,105774.0,105790.94,0.9591
2025-06-13 22:56:00,105790.94,105790.94,105777.08,105777.09,2.19553
2025-06-13 22:57:00,105777.08,105777.29,105751.66,105777.29,2.74181
2025-06-13 22:58:00,105777.28,105777.29,105751.28,105751.28,1.30897
2025-06-13 22:59:00,105751.29,105751.29,105751.28,105751.28,0.66295
2025-06-13 23:00:00,105751.29,105779.05,105751.28,105779.04,1.83804
2025-06-13 23:01:00,105779.05,105794.0,105773.99,105793.99,4.81605
2025-06-13 23:02:00,105793.99,105805.49,105793.99,105805.49,0.99315
2025-06-13 23:03:00,105805.49,105805.49,105805.48,105805.49,1.16402
2025-06-13 23:04:00,105805.49,105840.0,105805.48,105839.99,2.38632
2025-06-13 23:05:00,105839.99,105850.0,105839.99,105849.99,2.5874
2025-06-13 23:06:00,105849.99,105849.99,105836.0,105838.24,4.9664
2025-06-13 23:07:00,105838.24,105845.99,105838.23,105838.23,4.00115
2025-06-13 23:08:00,105838.23,105878.36,105838.23,105878.36,9.59705
2025-06-13 23:09:00,105878.35,105890.24,105878.35,105890.24,2.24678
